collection	filename	language	temp
oxford university	MS_Huntington_192.xml	ar	TRUE
oxford university	MS_Huntington_196.xml	ar	TRUE
oxford university	MS_Huntington_198.xml	ar	TRUE
oxford university	MS_Huntington_199.xml	ar	TRUE
oxford university	MS_Huntington_208.xml	ar	TRUE
oxford university	MS_Huntington_226.xml	ar	TRUE
oxford university	MS_Huntington_229.xml	ar	TRUE
oxford university	MS_Huntington_23.xml	ar	TRUE
oxford university	MS_Huntington_239.xml	ar	TRUE
oxford university	MS_Huntington_24.xml	ar	TRUE
oxford university	MS_Huntington_240.xml	ar	TRUE
oxford university	MS_Huntington_242.xml	ar	TRUE
oxford university	MS_Huntington_244.xml	ar	TRUE
oxford university	MS_Huntington_245.xml	ar	TRUE
oxford university	MS_Huntington_246.xml	ar	TRUE
oxford university	MS_Huntington_249.xml	ar	TRUE
oxford university	MS_Huntington_254.xml	ar	TRUE
oxford university	MS_Huntington_256.xml	ar	TRUE
oxford university	MS_Huntington_259.xml	ar	TRUE
oxford university	MS_Huntington_263.xml	ar	TRUE
oxford university	MS_Huntington_264.xml	ar	TRUE
oxford university	MS_Huntington_266.xml	ar	TRUE
oxford university	MS_Huntington_274.xml	ar	TRUE
oxford university	MS_Huntington_275.xml	ar	TRUE
oxford university	MS_Huntington_276.xml	ar	TRUE
oxford university	MS_Huntington_277.xml	ar	TRUE
oxford university	MS_Huntington_279.xml	ar	TRUE
oxford university	MS_Huntington_284.xml	ar	TRUE
oxford university	MS_Huntington_285_610.xml	ar	TRUE
oxford university	MS_Huntington_295.xml	ar	TRUE
oxford university	MS_Huntington_296.xml	ar	TRUE
oxford university	MS_Huntington_297.xml	ar	TRUE
oxford university	MS_Huntington_298.xml	ar	TRUE
oxford university	MS_Huntington_301.xml	ar	TRUE
oxford university	MS_Huntington_306.xml	ar	TRUE
oxford university	MS_Huntington_307.xml	ar	TRUE
oxford university	MS_Huntington_325.xml	ar	TRUE
oxford university	MS_Huntington_326.xml	ar	TRUE
oxford university	MS_Huntington_333.xml	ar	TRUE
oxford university	MS_Huntington_335.xml	ar	TRUE
oxford university	MS_Huntington_336.xml	ar	TRUE
oxford university	MS_Huntington_338.xml	ar	TRUE
oxford university	MS_Huntington_339.xml	ar	TRUE
oxford university	MS_Huntington_344.xml	ar	TRUE
oxford university	MS_Huntington_346.xml	ar	TRUE
oxford university	MS_Huntington_348.xml	ar	TRUE
oxford university	MS_Huntington_353.xml	ar	TRUE
oxford university	MS_Huntington_357.xml	ar	TRUE
oxford university	MS_Huntington_364.xml	ar	TRUE
oxford university	MS_Huntington_365.xml	ar	TRUE
oxford university	MS_Huntington_383.xml	ar	TRUE
oxford university	MS_Huntington_384.xml	ar	TRUE
oxford university	MS_Huntington_39.xml	ar	TRUE
oxford university	MS_Huntington_395.xml	ar	TRUE
oxford university	MS_Huntington_405.xml	ar	TRUE
oxford university	MS_Huntington_406.xml	ar	TRUE
oxford university	MS_Huntington_417.xml	ar	TRUE
oxford university	MS_Huntington_424.xml	ar	TRUE
oxford university	MS_Huntington_429.xml	ar	TRUE
oxford university	MS_Huntington_430.xml	ar	TRUE
oxford university	MS_Huntington_446.xml	ar	TRUE
oxford university	MS_Huntington_455.xml	ar	TRUE
oxford university	MS_Huntington_456.xml	ar	TRUE
oxford university	MS_Huntington_459.xml	ar	TRUE
oxford university	MS_Huntington_461.xml	ar	TRUE
oxford university	MS_Huntington_464.xml	ar	TRUE
oxford university	MS_Huntington_467.xml	ar	TRUE
oxford university	MS_Huntington_468.xml	ar	TRUE
oxford university	MS_Huntington_469.xml	ar	TRUE
oxford university	MS_Huntington_470.xml	ar	TRUE
oxford university	MS_Huntington_473.xml	ar	TRUE
oxford university	MS_Huntington_479.xml	ar	TRUE
oxford university	MS_Huntington_482.xml	ar	TRUE
oxford university	MS_Huntington_495.xml	ar	TRUE
oxford university	MS_Huntington_498.xml	ar	TRUE
oxford university	MS_Huntington_508.xml	ar	TRUE
oxford university	MS_Huntington_512.xml	ar	TRUE
oxford university	MS_Huntington_535.xml	ar	TRUE
oxford university	MS_Huntington_538.xml	ar	TRUE
oxford university	MS_Huntington_546.xml	ar	TRUE
oxford university	MS_Huntington_552.xml	ar	TRUE
oxford university	MS_Huntington_554.xml	ar	TRUE
oxford university	MS_Huntington_564.xml	ar	TRUE
oxford university	MS_Huntington_572.xml	ar	TRUE
oxford university	MS_Huntington_575.xml	ar	TRUE
oxford university	MS_Huntington_585.xml	ar	TRUE
oxford university	MS_Huntington_588.xml	ar	TRUE
oxford university	MS_Huntington_590.xml	ar	TRUE
oxford university	MS_Huntington_603.xml	ar	TRUE
oxford university	MS_Huntington_608.xml	ar	TRUE
oxford university	MS_Huntington_7.xml	ar	TRUE
oxford university	MS_Huntington_76.xml	ar	TRUE
oxford university	MS_Huntington_85.xml	ar	TRUE
oxford university	MS_Huntington_97.xml	ar	TRUE
oxford university	MS_Huntington_donat_18.xml	ar	TRUE
oxford university	MS_Huntington_donat_26.xml	ar	TRUE
oxford university	MS_Huntington_donat_27.xml	ar	TRUE
oxford university	MS_Huntington_donat_28.xml	ar	TRUE
oxford university	MS_Huntington_donat_29.xml	ar	TRUE
oxford university	MS_Huntington_donat_30.xml	ar	TRUE
oxford university	MS_Huntington_donat_34.xml	ar	TRUE
oxford university	MS_Huntington_donat_35.xml	ar	TRUE
oxford university	MS_Hyde_22.xml	ar	TRUE
oxford university	MS_Hyde_34.xml	ar	TRUE
oxford university	MS_Ind_Inst_Arab_12.xml	ar	TRUE
oxford university	MS_Ind_Inst_Arab_19.xml	ar	TRUE
oxford university	MS_Ind_Inst_Arab_2.xml	ar	TRUE
oxford university	MS_Ind_Inst_Arab_27.xml	ar	TRUE
oxford university	MS_Ind_Inst_Arab_4.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_10.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_11.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_5.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_6.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_7.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_8.xml	ar	TRUE
oxford university	MS_Ind_Inst_Copt_9.xml	ar	TRUE
oxford university	MS_Kashmiri_d_4.xml	ar	TRUE
oxford university	MS_Kashmiri_d_5.xml	ar	TRUE
oxford university	MS_Lambe_1-3.xml	ar	TRUE
oxford university	MS_Lambe_5-8.xml	ar	TRUE
oxford university	MS_Lambe_9.xml	ar	TRUE
oxford university	MS_Laud_Or_107.xml	ar	TRUE
oxford university	MS_Laud_Or_108.xml	ar	TRUE
oxford university	MS_Laud_Or_109.xml	ar	TRUE
oxford university	MS_Laud_Or_110.xml	ar	TRUE
oxford university	MS_Laud_Or_112.xml	ar	TRUE
oxford university	MS_Laud_Or_120.xml	ar	TRUE
oxford university	MS_Laud_Or_131.xml	ar	TRUE
oxford university	MS_Laud_Or_135.xml	ar	TRUE
oxford university	MS_Laud_Or_139.xml	ar	TRUE
oxford university	MS_Laud_Or_143.xml	ar	TRUE
oxford university	MS_Laud_Or_15.xml	ar	TRUE
oxford university	MS_Laud_Or_167.xml	ar	TRUE
oxford university	MS_Laud_Or_17.xml	ar	TRUE
oxford university	MS_Laud_Or_170.xml	ar	TRUE
oxford university	MS_Laud_Or_176.xml	ar	TRUE
oxford university	MS_Laud_Or_179.xml	ar	TRUE
oxford university	MS_Laud_Or_184.xml	ar	TRUE
oxford university	MS_Laud_Or_19.xml	ar	TRUE
oxford university	MS_Laud_Or_191.xml	ar	TRUE
oxford university	MS_Laud_Or_198.xml	ar	TRUE
oxford university	MS_Laud_Or_199.xml	ar	TRUE
oxford university	MS_Laud_Or_20.xml	ar	TRUE
oxford university	MS_Laud_Or_203.xml	ar	TRUE
oxford university	MS_Laud_Or_206.xml	ar	TRUE
oxford university	MS_Laud_Or_213.xml	ar	TRUE
oxford university	MS_Laud_Or_214.xml	ar	TRUE
oxford university	MS_Laud_Or_221.xml	ar	TRUE
oxford university	MS_Laud_Or_222.xml	ar	TRUE
oxford university	MS_Laud_Or_225.xml	ar	TRUE
oxford university	MS_Laud_Or_228.xml	ar	TRUE
oxford university	MS_Laud_Or_229.xml	ar	TRUE
oxford university	MS_Laud_Or_23.xml	ar	TRUE
oxford university	MS_Laud_Or_235.xml	ar	TRUE
oxford university	MS_Laud_Or_238.xml	ar	TRUE
oxford university	MS_Laud_Or_243.xml	ar	TRUE
oxford university	MS_Laud_Or_251.xml	ar	TRUE
oxford university	MS_Laud_Or_252.xml	ar	TRUE
oxford university	MS_Laud_Or_255.xml	ar	TRUE
oxford university	MS_Laud_Or_258.xml	ar	TRUE
oxford university	MS_Laud_Or_261_239.xml	ar	TRUE
oxford university	MS_Laud_Or_263.xml	ar	TRUE
oxford university	MS_Laud_Or_279.xml	ar	TRUE
oxford university	MS_Laud_Or_289.xml	ar	TRUE
oxford university	MS_Laud_Or_29.xml	ar	TRUE
oxford university	MS_Laud_Or_290.xml	ar	TRUE
oxford university	MS_Laud_Or_292.xml	ar	TRUE
oxford university	MS_Laud_Or_294.xml	ar	TRUE
oxford university	MS_Laud_Or_297.xml	ar	TRUE
oxford university	MS_Laud_Or_298.xml	ar	TRUE
oxford university	MS_Laud_Or_30.xml	ar	TRUE
oxford university	MS_Laud_Or_303.xml	ar	TRUE
oxford university	MS_Laud_Or_304.xml	ar	TRUE
oxford university	MS_Laud_Or_305.xml	ar	TRUE
oxford university	MS_Laud_Or_307.xml	ar	TRUE
oxford university	MS_Laud_Or_315.xml	ar	TRUE
oxford university	MS_Laud_Or_33.xml	ar	TRUE
oxford university	MS_Laud_Or_37.xml	ar	TRUE
oxford university	MS_Laud_Or_4.xml	ar	TRUE
oxford university	MS_Laud_Or_42_225.xml	ar	TRUE
oxford university	MS_Laud_Or_47.xml	ar	TRUE
oxford university	MS_Laud_Or_53.xml	ar	TRUE
oxford university	MS_Laud_Or_56.xml	ar	TRUE
oxford university	MS_Laud_Or_60.xml	ar	TRUE
oxford university	MS_Laud_Or_61.xml	ar	TRUE
oxford university	MS_Laud_Or_62.xml	ar	TRUE
oxford university	MS_Laud_Or_63.xml	ar	TRUE
oxford university	MS_Laud_Or_64.xml	ar	TRUE
oxford university	MS_Laud_Or_73.xml	ar	TRUE
oxford university	MS_Laud_Or_74.xml	ar	TRUE
oxford university	MS_Laud_Or_89.xml	ar	TRUE
oxford university	MS_Laud_Or_92.xml	ar	TRUE
oxford university	MS_Lister_Or_3.xml	ar	TRUE
oxford university	MS_Marshall_Or_111.xml	ar	TRUE
oxford university	MS_Marshall_Or_17.xml	ar	TRUE
oxford university	MS_Marshall_Or_23.xml	ar	TRUE
oxford university	MS_Marshall_Or_27.xml	ar	TRUE
oxford university	MS_Marshall_Or_31.xml	ar	TRUE
oxford university	MS_Marshall_Or_32.xml	ar	TRUE
oxford university	MS_Marshall_Or_33.xml	ar	TRUE
oxford university	MS_Marshall_Or_39.xml	ar	TRUE
oxford university	MS_Marshall_Or_44.xml	ar	TRUE
oxford university	MS_Marshall_Or_49.xml	ar	TRUE
oxford university	MS_Marshall_Or_50.xml	ar	TRUE
oxford university	MS_Marshall_Or_54.xml	ar	TRUE
oxford university	MS_Marshall_Or_57.xml	ar	TRUE
oxford university	MS_Marshall_Or_68.xml	ar	TRUE
oxford university	MS_Marshall_Or_82.xml	ar	TRUE
oxford university	MS_Marshall_Or_85.xml	ar	TRUE
oxford university	MS_Marshall_Or_93.xml	ar	TRUE
oxford university	MS_Marsh_1.xml	ar	TRUE
oxford university	MS_Marsh_100.xml	ar	TRUE
oxford university	MS_Marsh_104.xml	ar	TRUE
oxford university	MS_Marsh_106.xml	ar	TRUE
oxford university	MS_Marsh_107.xml	ar	TRUE
oxford university	MS_Marsh_108.xml	ar	TRUE
oxford university	MS_Marsh_109.xml	ar	TRUE
oxford university	MS_Marsh_11.xml	ar	TRUE
oxford university	MS_Marsh_110.xml	ar	TRUE
oxford university	MS_Marsh_112.xml	ar	TRUE
oxford university	MS_Marsh_113.xml	ar	TRUE
oxford university	MS_Marsh_115.xml	ar	TRUE
oxford university	MS_Marsh_118.xml	ar	TRUE
oxford university	MS_Marsh_121.xml	ar	TRUE
oxford university	MS_Marsh_123.xml	ar	TRUE
oxford university	MS_Marsh_124.xml	ar	TRUE
oxford university	MS_Marsh_125.xml	ar	TRUE
oxford university	MS_Marsh_135.xml	ar	TRUE
oxford university	MS_Marsh_137.xml	ar	TRUE
oxford university	MS_Marsh_14.xml	ar	TRUE
oxford university	MS_Marsh_143.xml	ar	TRUE
oxford university	MS_Marsh_149.xml	ar	TRUE
oxford university	MS_Marsh_153.xml	ar	TRUE
oxford university	MS_Marsh_156.xml	ar	TRUE
oxford university	MS_Marsh_157.xml	ar	TRUE
oxford university	MS_Marsh_158.xml	ar	TRUE
oxford university	MS_Marsh_160.xml	ar	TRUE
oxford university	MS_Marsh_163.xml	ar	TRUE
oxford university	MS_Marsh_166.xml	ar	TRUE
oxford university	MS_Marsh_167.xml	ar	TRUE
oxford university	MS_Marsh_176.xml	ar	TRUE
oxford university	MS_Marsh_178.xml	ar	TRUE
oxford university	MS_Marsh_181.xml	ar	TRUE
oxford university	MS_Marsh_183.xml	ar	TRUE
oxford university	MS_Marsh_184.xml	ar	TRUE
oxford university	MS_Marsh_185.xml	ar	TRUE
oxford university	MS_Marsh_189.xml	ar	TRUE
oxford university	MS_Marsh_199_200.xml	ar	TRUE
oxford university	MS_Marsh_2.xml	ar	TRUE
oxford university	MS_Marsh_216.xml	ar	TRUE
oxford university	MS_Marsh_219.xml	ar	TRUE
oxford university	MS_Marsh_228.xml	ar	TRUE
oxford university	MS_Marsh_229.xml	ar	TRUE
oxford university	MS_Marsh_235.xml	ar	TRUE
oxford university	MS_Marsh_25.xml	ar	TRUE
oxford university	MS_Marsh_250.xml	ar	TRUE
oxford university	MS_Marsh_251.xml	ar	TRUE
oxford university	MS_Marsh_254.xml	ar	TRUE
oxford university	MS_Marsh_257.xml	ar	TRUE
oxford university	MS_Marsh_26.xml	ar	TRUE
oxford university	MS_Marsh_260.xml	ar	TRUE
oxford university	MS_Marsh_261.xml	ar	TRUE
oxford university	MS_Marsh_262.xml	ar	TRUE
oxford university	MS_Marsh_263.xml	ar	TRUE
oxford university	MS_Marsh_266.xml	ar	TRUE
oxford university	MS_Marsh_270.xml	ar	TRUE
oxford university	MS_Marsh_273.xml	ar	TRUE
oxford university	MS_Marsh_275.xml	ar	TRUE
oxford university	MS_Marsh_276.xml	ar	TRUE
oxford university	MS_Marsh_278.xml	ar	TRUE
oxford university	MS_Marsh_28.xml	ar	TRUE
oxford university	MS_Marsh_283_322.xml	ar	TRUE
oxford university	MS_Marsh_284.xml	ar	TRUE
oxford university	MS_Marsh_287.xml	ar	TRUE
oxford university	MS_Marsh_289.xml	ar	TRUE
oxford university	MS_Marsh_294.xml	ar	TRUE
oxford university	MS_Marsh_296.xml	ar	TRUE
oxford university	MS_Marsh_297.xml	ar	TRUE
oxford university	MS_Marsh_3.xml	ar	TRUE
oxford university	MS_Marsh_30.xml	ar	TRUE
oxford university	MS_Marsh_300.xml	ar	TRUE
oxford university	MS_Marsh_307.xml	ar	TRUE
oxford university	MS_Marsh_308.xml	ar	TRUE
oxford university	MS_Marsh_310.xml	ar	TRUE
oxford university	MS_Marsh_311.xml	ar	TRUE
oxford university	MS_Marsh_316.xml	ar	TRUE
oxford university	MS_Marsh_318.xml	ar	TRUE
oxford university	MS_Marsh_319.xml	ar	TRUE
oxford university	MS_Marsh_32.xml	ar	TRUE
oxford university	MS_Marsh_320.xml	ar	TRUE
oxford university	MS_Marsh_321.xml	ar	TRUE
oxford university	MS_Marsh_324.xml	ar	TRUE
oxford university	MS_Marsh_33.xml	ar	TRUE
oxford university	MS_Marsh_332.xml	ar	TRUE
oxford university	MS_Marsh_334.xml	ar	TRUE
oxford university	MS_Marsh_336.xml	ar	TRUE
oxford university	MS_Marsh_337.xml	ar	TRUE
oxford university	MS_Marsh_343.xml	ar	TRUE
oxford university	MS_Marsh_346.xml	ar	TRUE
oxford university	MS_Marsh_348.xml	ar	TRUE
oxford university	MS_Marsh_351.xml	ar	TRUE
oxford university	MS_Marsh_357.xml	ar	TRUE
oxford university	MS_Marsh_359.xml	ar	TRUE
oxford university	MS_Marsh_36.xml	ar	TRUE
oxford university	MS_Marsh_362.xml	ar	TRUE
oxford university	MS_Marsh_365.xml	ar	TRUE
oxford university	MS_Marsh_367.xml	ar	TRUE
oxford university	MS_Marsh_370.xml	ar	TRUE
oxford university	MS_Marsh_371.xml	ar	TRUE
oxford university	MS_Marsh_374.xml	ar	TRUE
oxford university	MS_Marsh_376.xml	ar	TRUE
oxford university	MS_Marsh_378.xml	ar	TRUE
oxford university	MS_Marsh_379.xml	ar	TRUE
oxford university	MS_Marsh_38.xml	ar	TRUE
oxford university	MS_Marsh_385.xml	ar	TRUE
oxford university	MS_Marsh_386.xml	ar	TRUE
oxford university	MS_Marsh_387.xml	ar	TRUE
oxford university	MS_Marsh_388.xml	ar	TRUE
oxford university	MS_Marsh_391.xml	ar	TRUE
oxford university	MS_Marsh_393.xml	ar	TRUE
oxford university	MS_Marsh_394.xml	ar	TRUE
oxford university	MS_Marsh_400.xml	ar	TRUE
oxford university	MS_Marsh_403.xml	ar	TRUE
oxford university	MS_Marsh_407.xml	ar	TRUE
oxford university	MS_Marsh_410.xml	ar	TRUE
oxford university	MS_Marsh_412.xml	ar	TRUE
oxford university	MS_Marsh_413.xml	ar	TRUE
oxford university	MS_Marsh_417.xml	ar	TRUE
oxford university	MS_Marsh_418.xml	ar	TRUE
oxford university	MS_Marsh_419.xml	ar	TRUE
oxford university	MS_Marsh_424.xml	ar	TRUE
oxford university	MS_Marsh_428.xml	ar	TRUE
oxford university	MS_Marsh_430.xml	ar	TRUE
oxford university	MS_Marsh_432.xml	ar	TRUE
oxford university	MS_Marsh_433.xml	ar	TRUE
oxford university	MS_Marsh_434.xml	ar	TRUE
oxford university	MS_Marsh_436.xml	ar	TRUE
oxford university	MS_Marsh_439.xml	ar	TRUE
oxford university	MS_Marsh_453.xml	ar	TRUE
oxford university	MS_Marsh_459.xml	ar	TRUE
oxford university	MS_Marsh_462.xml	ar	TRUE
oxford university	MS_Marsh_47.xml	ar	TRUE
oxford university	MS_Marsh_471.xml	ar	TRUE
oxford university	MS_Marsh_473.xml	ar	TRUE
oxford university	MS_Marsh_475.xml	ar	TRUE
oxford university	MS_Marsh_477.xml	ar	TRUE
oxford university	MS_Marsh_478.xml	ar	TRUE
oxford university	MS_Marsh_48.xml	ar	TRUE
oxford university	MS_Marsh_480.xml	ar	TRUE
oxford university	MS_Marsh_484.xml	ar	TRUE
oxford university	MS_Marsh_488.xml	ar	TRUE
oxford university	MS_Marsh_489.xml	ar	TRUE
oxford university	MS_Marsh_490.xml	ar	TRUE
oxford university	MS_Marsh_492.xml	ar	TRUE
oxford university	MS_Marsh_495.xml	ar	TRUE
oxford university	MS_Marsh_496.xml	ar	TRUE
oxford university	MS_Marsh_50.xml	ar	TRUE
oxford university	MS_Marsh_502.xml	ar	TRUE
oxford university	MS_Marsh_503.xml	ar	TRUE
oxford university	MS_Marsh_504.xml	ar	TRUE
oxford university	MS_Marsh_508.xml	ar	TRUE
oxford university	MS_Marsh_51.xml	ar	TRUE
oxford university	MS_Marsh_511.xml	ar	TRUE
oxford university	MS_Marsh_513.xml	ar	TRUE
oxford university	MS_Marsh_518.xml	ar	TRUE
oxford university	MS_Marsh_519.xml	ar	TRUE
oxford university	MS_Marsh_523.xml	ar	TRUE
oxford university	MS_Marsh_524.xml	ar	TRUE
oxford university	MS_Marsh_526.xml	ar	TRUE
oxford university	MS_Marsh_527.xml	ar	TRUE
oxford university	MS_Marsh_530.xml	ar	TRUE
oxford university	MS_Marsh_534.xml	ar	TRUE
oxford university	MS_Marsh_536.xml	ar	TRUE
oxford university	MS_Marsh_538.xml	ar	TRUE
oxford university	MS_Marsh_543.xml	ar	TRUE
oxford university	MS_Marsh_544.xml	ar	TRUE
oxford university	MS_Marsh_554.xml	ar	TRUE
oxford university	MS_Marsh_556.xml	ar	TRUE
oxford university	MS_Marsh_560.xml	ar	TRUE
oxford university	MS_Marsh_563.xml	ar	TRUE
oxford university	MS_Marsh_567.xml	ar	TRUE
oxford university	MS_Marsh_569.xml	ar	TRUE
oxford university	MS_Marsh_571.xml	ar	TRUE
oxford university	MS_Marsh_573.xml	ar	TRUE
oxford university	MS_Marsh_576.xml	ar	TRUE
oxford university	MS_Marsh_583.xml	ar	TRUE
oxford university	MS_Marsh_587.xml	ar	TRUE
oxford university	MS_Marsh_588.xml	ar	TRUE
oxford university	MS_Marsh_593.xml	ar	TRUE
oxford university	MS_Marsh_595.xml	ar	TRUE
oxford university	MS_Marsh_597.xml	ar	TRUE
oxford university	MS_Marsh_600.xml	ar	TRUE
oxford university	MS_Marsh_603.xml	ar	TRUE
oxford university	MS_Marsh_604.xml	ar	TRUE
oxford university	MS_Marsh_605.xml	ar	TRUE
oxford university	MS_Marsh_606.xml	ar	TRUE
oxford university	MS_Marsh_611.xml	ar	TRUE
oxford university	MS_Marsh_615.xml	ar	TRUE
oxford university	MS_Marsh_617.xml	ar	TRUE
oxford university	MS_Marsh_619.xml	ar	TRUE
oxford university	MS_Marsh_622.xml	ar	TRUE
oxford university	MS_Marsh_624.xml	ar	TRUE
oxford university	MS_Marsh_629.xml	ar	TRUE
oxford university	MS_Marsh_630.xml	ar	TRUE
oxford university	MS_Marsh_632.xml	ar	TRUE
oxford university	MS_Marsh_636.xml	ar	TRUE
oxford university	MS_Marsh_637.xml	ar	TRUE
oxford university	MS_Marsh_639.xml	ar	TRUE
oxford university	MS_Marsh_644.xml	ar	TRUE
oxford university	MS_Marsh_645.xml	ar	TRUE
oxford university	MS_Marsh_650.xml	ar	TRUE
oxford university	MS_Marsh_651.xml	ar	TRUE
oxford university	MS_Marsh_652.xml	ar	TRUE
oxford university	MS_Marsh_655.xml	ar	TRUE
oxford university	MS_Marsh_66.xml	ar	TRUE
oxford university	MS_Marsh_660.xml	ar	TRUE
oxford university	MS_Marsh_661.xml	ar	TRUE
oxford university	MS_Marsh_665.xml	ar	TRUE
oxford university	MS_Marsh_666.xml	ar	TRUE
oxford university	MS_Marsh_669.xml	ar	TRUE
oxford university	MS_Marsh_670.xml	ar	TRUE
oxford university	MS_Marsh_674.xml	ar	TRUE
oxford university	MS_Marsh_675.xml	ar	TRUE
oxford university	MS_Marsh_687.xml	ar	TRUE
oxford university	MS_Marsh_689.xml	ar	TRUE
oxford university	MS_Marsh_692.xml	ar	TRUE
oxford university	MS_Marsh_698.xml	ar	TRUE
oxford university	MS_Marsh_700.xml	ar	TRUE
oxford university	MS_Marsh_702.xml	ar	TRUE
oxford university	MS_Marsh_707.xml	ar	TRUE
oxford university	MS_Marsh_709.xml	ar	TRUE
oxford university	MS_Marsh_71.xml	ar	TRUE
oxford university	MS_Marsh_715_R.xml	ar	TRUE
oxford university	MS_Marsh_720.xml	ar	TRUE
oxford university	MS_Marsh_722.xml	ar	TRUE
oxford university	MS_Marsh_723.xml	ar	TRUE
oxford university	MS_Marsh_75.xml	ar	TRUE
oxford university	MS_Marsh_79.xml	ar	TRUE
oxford university	MS_Marsh_84.xml	ar	TRUE
oxford university	MS_Marsh_89.xml	ar	TRUE
oxford university	MS_Marsh_9.xml	ar	TRUE
oxford university	MS_Marsh_93.xml	ar	TRUE
oxford university	MS_Marsh_99.xml	ar	TRUE
oxford university	MS_Opp_211.xml	ar	TRUE
oxford university	MS_Ouseley_100.xml	ar	TRUE
oxford university	MS_Ouseley_102.xml	ar	TRUE
oxford university	MS_Ouseley_120.xml	ar	TRUE
oxford university	MS_Ouseley_154.xml	ar	TRUE
oxford university	MS_Ouseley_174.xml	ar	TRUE
oxford university	MS_Ouseley_242.xml	ar	TRUE
oxford university	MS_Ouseley_283.xml	ar	TRUE
oxford university	MS_Ouseley_319.xml	ar	TRUE
oxford university	MS_Ouseley_321.xml	ar	TRUE
oxford university	MS_Ouseley_393.xml	ar	TRUE
oxford university	MS_Ouseley_396.xml	ar	TRUE
oxford university	MS_Ouseley_398.xml	ar	TRUE
oxford university	MS_Ouseley_401.xml	ar	TRUE
oxford university	MS_Ouseley_406.xml	ar	TRUE
oxford university	MS_Ouseley_408.xml	ar	TRUE
oxford university	MS_Ouseley_420.xml	ar	TRUE
oxford university	MS_Ouseley_96.xml	ar	TRUE
oxford university	MS_Ouseley_Add_164.xml	ar	TRUE
oxford university	MS_Ouseley_Add_178.xml	ar	TRUE
oxford university	MS_Ouseley_Add_69.xml	ar	TRUE
oxford university	MS_Ouseley_Add_75.xml	ar	TRUE
oxford university	MS_Ouseley_Add_83.xml	ar	TRUE
oxford university	MS_Ouseley_Add_92.xml	ar	TRUE
oxford university	MS_Pers_c_10.xml	ar	TRUE
oxford university	MS_Pers_d_12.xml	ar	TRUE
oxford university	MS_Pers_e_11.xml	ar	TRUE
oxford university	MS_Pers_e_51.xml	ar	TRUE
oxford university	MS_Pers_e_59.xml	ar	TRUE
oxford university	MS_Pococke_100.xml	ar	TRUE
oxford university	MS_Pococke_109.xml	ar	TRUE
oxford university	MS_Pococke_115.xml	ar	TRUE
oxford university	MS_Pococke_124.xml	ar	TRUE
oxford university	MS_Pococke_129.xml	ar	TRUE
oxford university	MS_Pococke_13.xml	ar	TRUE
oxford university	MS_Pococke_137.xml	ar	TRUE
oxford university	MS_Pococke_14.xml	ar	TRUE
oxford university	MS_Pococke_144.xml	ar	TRUE
oxford university	MS_Pococke_146.xml	ar	TRUE
oxford university	MS_Pococke_150.xml	ar	TRUE
oxford university	MS_Pococke_159.xml	ar	TRUE
oxford university	MS_Pococke_166.xml	ar	TRUE
oxford university	MS_Pococke_168.xml	ar	TRUE
oxford university	MS_Pococke_169.xml	ar	TRUE
oxford university	MS_Pococke_173.xml	ar	TRUE
oxford university	MS_Pococke_174.xml	ar	TRUE
oxford university	MS_Pococke_175.xml	ar	TRUE
oxford university	MS_Pococke_177.xml	ar	TRUE
oxford university	MS_Pococke_179.xml	ar	TRUE
oxford university	MS_Pococke_193.xml	ar	TRUE
oxford university	MS_Pococke_194_222.xml	ar	TRUE
oxford university	MS_Pococke_196.xml	ar	TRUE
oxford university	MS_Pococke_198.xml	ar	TRUE
oxford university	MS_Pococke_200.xml	ar	TRUE
oxford university	MS_Pococke_206.xml	ar	TRUE
oxford university	MS_Pococke_21.xml	ar	TRUE
oxford university	MS_Pococke_214.xml	ar	TRUE
oxford university	MS_Pococke_219.xml	ar	TRUE
oxford university	MS_Pococke_225.xml	ar	TRUE
oxford university	MS_Pococke_231.xml	ar	TRUE
oxford university	MS_Pococke_24.xml	ar	TRUE
oxford university	MS_Pococke_245.xml	ar	TRUE
oxford university	MS_Pococke_247.xml	ar	TRUE
oxford university	MS_Pococke_258.xml	ar	TRUE
oxford university	MS_Pococke_259.xml	ar	TRUE
oxford university	MS_Pococke_26.xml	ar	TRUE
oxford university	MS_Pococke_261.xml	ar	TRUE
oxford university	MS_Pococke_264.xml	ar	TRUE
oxford university	MS_Pococke_272.xml	ar	TRUE
oxford university	MS_Pococke_278.xml	ar	TRUE
oxford university	MS_Pococke_293.xml	ar	TRUE
oxford university	MS_Pococke_304.xml	ar	TRUE
oxford university	MS_Pococke_309.xml	ar	TRUE
oxford university	MS_Pococke_312.xml	ar	TRUE
oxford university	MS_Pococke_327.xml	ar	TRUE
oxford university	MS_Pococke_328.xml	ar	TRUE
oxford university	MS_Pococke_329.xml	ar	TRUE
oxford university	MS_Pococke_33.xml	ar	TRUE
oxford university	MS_Pococke_339.xml	ar	TRUE
oxford university	MS_Pococke_340.xml	ar	TRUE
